ID,Species,TotalLength,Weight
64,Stolothrissa tanganicae,61,1.45
64,Stolothrissa tanganicae,60,1.4
64,Stolothrissa tanganicae,56,1.17
64,Stolothrissa tanganicae,65,1.86
64,Stolothrissa tanganicae,60,1.13
64,Stolothrissa tanganicae,65,1.74
64,Stolothrissa tanganicae,65,1.91
64,Stolothrissa tanganicae,66,1.8
64,Stolothrissa tanganicae,55,0.99
64,Stolothrissa tanganicae,65,1.86
64,Stolothrissa tanganicae,67,2.07
64,Stolothrissa tanganicae,69,2
64,Stolothrissa tanganicae,61,1.45
64,Stolothrissa tanganicae,66,1.99
64,Stolothrissa tanganicae,57,1.22
64,Stolothrissa tanganicae,65,1.68
64,Stolothrissa tanganicae,55,0.98
64,Stolothrissa tanganicae,59,1.09
64,Stolothrissa tanganicae,50,0.77
64,Stolothrissa tanganicae,59,1.22
64,Stolothrissa tanganicae,57,1.12
64,Stolothrissa tanganicae,59,1.29
64,Stolothrissa tanganicae,55,1.18
64,Stolothrissa tanganicae,61,1.47
64,Stolothrissa tanganicae,61,1.42
64,Stolothrissa tanganicae,52,0.85
64,Stolothrissa tanganicae,62,1.34
64,Stolothrissa tanganicae,60,1.42
64,Stolothrissa tanganicae,57,0.99
64,Stolothrissa tanganicae,61,1.21
64,Stolothrissa tanganicae,55,0.79
64,Stolothrissa tanganicae,61,1.47
64,Stolothrissa tanganicae,61,1.4
64,Stolothrissa tanganicae,60,1.24
64,Stolothrissa tanganicae,55,1.14
64,Stolothrissa tanganicae,59,1.29
64,Stolothrissa tanganicae,55,1
64,Stolothrissa tanganicae,53,0.87
64,Stolothrissa tanganicae,55,0.96
64,Stolothrissa tanganicae,63,1.43
64,Stolothrissa tanganicae,53,0.69
64,Stolothrissa tanganicae,55,1.05
64,Stolothrissa tanganicae,55,1.11
64,Stolothrissa tanganicae,60,1.35
64,Stolothrissa tanganicae,55,1.13
64,Stolothrissa tanganicae,60,1.26
64,Stolothrissa tanganicae,50,0.7
64,Stolothrissa tanganicae,56,1.1
65,Lates stappersii,62,1.22
65,Stolothrissa tanganicae,70,2.16
65,Stolothrissa tanganicae,65,1.67
65,Stolothrissa tanganicae,65,1.64
65,Stolothrissa tanganicae,69,2.05
65,Stolothrissa tanganicae,71,2.41
65,Stolothrissa tanganicae,67,1.82
65,Stolothrissa tanganicae,67,1.98
65,Stolothrissa tanganicae,58,1.15
65,Stolothrissa tanganicae,70,2.07
65,Stolothrissa tanganicae,63,1.51
65,Stolothrissa tanganicae,67,1.85
65,Stolothrissa tanganicae,66,1.87
65,Stolothrissa tanganicae,65,1.63
65,Stolothrissa tanganicae,70,2.11
65,Stolothrissa tanganicae,69,2.03
65,Stolothrissa tanganicae,69,2
65,Stolothrissa tanganicae,70,2.07
65,Stolothrissa tanganicae,50,0.79
65,Stolothrissa tanganicae,61,1.58
65,Stolothrissa tanganicae,65,1.67
65,Stolothrissa tanganicae,65,1.76
65,Stolothrissa tanganicae,63,1.55
65,Stolothrissa tanganicae,65,1.96
65,Stolothrissa tanganicae,68,1.92
65,Stolothrissa tanganicae,70,1.9
65,Stolothrissa tanganicae,60,1.29
65,Stolothrissa tanganicae,69,1.95
65,Stolothrissa tanganicae,61,1.5
65,Stolothrissa tanganicae,62,1.55
65,Stolothrissa tanganicae,75,2.77
65,Stolothrissa tanganicae,69,1.94
65,Stolothrissa tanganicae,67,1.93
65,Stolothrissa tanganicae,65,1.81
65,Stolothrissa tanganicae,60,1.27
65,Stolothrissa tanganicae,62,1.49
65,Stolothrissa tanganicae,64,1.58
65,Stolothrissa tanganicae,66,1.73
65,Stolothrissa tanganicae,69,1.99
65,Stolothrissa tanganicae,68,1.89
65,Stolothrissa tanganicae,70,2.18
65,Stolothrissa tanganicae,65,1.64
65,Stolothrissa tanganicae,66,1.79
65,Stolothrissa tanganicae,66,1.84
65,Stolothrissa tanganicae,60,1.45
65,Stolothrissa tanganicae,66,1.88
65,Stolothrissa tanganicae,59,1.18
65,Stolothrissa tanganicae,67,1.96
65,Stolothrissa tanganicae,62,1.59
65,Stolothrissa tanganicae,70,2.11
65,Stolothrissa tanganicae,62,1.4
67,Lates stappersii,72,1.75
67,Lates stappersii,84,2.8
67,Stolothrissa tanganicae,84,3.68
67,Stolothrissa tanganicae,67,1.93
67,Stolothrissa tanganicae,76,2.99
67,Stolothrissa tanganicae,62,1.56
67,Stolothrissa tanganicae,61,1.4
67,Stolothrissa tanganicae,64,1.59
67,Stolothrissa tanganicae,66,1.97
67,Stolothrissa tanganicae,65,1.73
67,Stolothrissa tanganicae,65,1.68
67,Stolothrissa tanganicae,62,1.54
67,Stolothrissa tanganicae,67,1.82
67,Stolothrissa tanganicae,67,1.79
67,Stolothrissa tanganicae,78,3.02
67,Stolothrissa tanganicae,65,1.84
67,Stolothrissa tanganicae,71,2.44
67,Stolothrissa tanganicae,65,1.74
67,Stolothrissa tanganicae,70,2.12
67,Stolothrissa tanganicae,70,2.16
67,Stolothrissa tanganicae,64,1.62
67,Stolothrissa tanganicae,65,1.8
67,Stolothrissa tanganicae,62,1.51
67,Stolothrissa tanganicae,63,1.48
67,Stolothrissa tanganicae,66,1.76
67,Stolothrissa tanganicae,60,1.3
67,Stolothrissa tanganicae,58,1.18
67,Stolothrissa tanganicae,61,1.52
67,Stolothrissa tanganicae,67,1.82
67,Stolothrissa tanganicae,63,1.42
67,Stolothrissa tanganicae,70,2.17
67,Stolothrissa tanganicae,60,1.36
67,Stolothrissa tanganicae,55,1.02
67,Stolothrissa tanganicae,56,1.14
67,Stolothrissa tanganicae,55,1.06
67,Stolothrissa tanganicae,52,0.87
67,Stolothrissa tanganicae,65,1.64
67,Stolothrissa tanganicae,70,2.1
67,Stolothrissa tanganicae,61,1.36
67,Stolothrissa tanganicae,60,1.4
67,Stolothrissa tanganicae,65,67
67,Stolothrissa tanganicae,50,0.7
67,Stolothrissa tanganicae,65,1.57
67,Stolothrissa tanganicae,70,2.1
67,Stolothrissa tanganicae,60,1.27
67,Stolothrissa tanganicae,60,1.21
67,Stolothrissa tanganicae,57,1.14
67,Stolothrissa tanganicae,57,1.08
67,Stolothrissa tanganicae,75,2.81
67,Stolothrissa tanganicae,64,1.68
67,Stolothrissa tanganicae,65,1.69
67,Stolothrissa tanganicae,59,1.17
70,Lates stappersii,105,4.05
70,Lates stappersii,100,3.45
70,Stolothrissa tanganicae,62,1.57
70,Stolothrissa tanganicae,53,0.94
70,Stolothrissa tanganicae,60,1.5
70,Stolothrissa tanganicae,61,1.54
70,Stolothrissa tanganicae,61,1.5
70,Stolothrissa tanganicae,52,0.88
70,Stolothrissa tanganicae,73,2.81
70,Stolothrissa tanganicae,54,0.94
70,Stolothrissa tanganicae,69,2.05
70,Stolothrissa tanganicae,52,0.84
70,Stolothrissa tanganicae,70,2.04
70,Stolothrissa tanganicae,65,1.92
70,Stolothrissa tanganicae,60,1.46
70,Stolothrissa tanganicae,59,1.26
70,Stolothrissa tanganicae,60,1.38
70,Stolothrissa tanganicae,60,1.45
70,Stolothrissa tanganicae,59,1.28
70,Stolothrissa tanganicae,59,1.24
70,Stolothrissa tanganicae,61,1.42
70,Stolothrissa tanganicae,60,1.33
70,Stolothrissa tanganicae,59,1.23
70,Stolothrissa tanganicae,64,1.61
70,Stolothrissa tanganicae,69,2.21
70,Stolothrissa tanganicae,60,1.5
70,Stolothrissa tanganicae,57,1.17
70,Stolothrissa tanganicae,60,1.42
70,Stolothrissa tanganicae,56,1.16
70,Stolothrissa tanganicae,67,2.08
70,Stolothrissa tanganicae,50,0.72
70,Stolothrissa tanganicae,56,1.18
70,Stolothrissa tanganicae,57,1.25
70,Stolothrissa tanganicae,69,2.19
70,Stolothrissa tanganicae,60,1.38
70,Stolothrissa tanganicae,60,1.45
70,Stolothrissa tanganicae,59,1.36
70,Stolothrissa tanganicae,57,1.15
70,Stolothrissa tanganicae,54,0.98
70,Stolothrissa tanganicae,60,1.3
70,Stolothrissa tanganicae,56,1.1
70,Stolothrissa tanganicae,54,0.89
70,Stolothrissa tanganicae,54,0.99
70,Stolothrissa tanganicae,59,1.5
70,Stolothrissa tanganicae,60,1.4
70,Stolothrissa tanganicae,54,0.93
70,Stolothrissa tanganicae,60,1.52
70,Stolothrissa tanganicae,61,1.51
70,Stolothrissa tanganicae,52,0.86
70,Stolothrissa tanganicae,63,1.56
70,Stolothrissa tanganicae,60,1.5
70,Stolothrissa tanganicae,60,1.5
70,Lates stappersii,66,1.58
70,Lates stappersii,71,1.99
70,Lates stappersii,71,2.05
70,Lates stappersii,71,1.89
70,Lates stappersii,80,2.69
70,Lates stappersii,75,2.19
70,Lates stappersii,94,4.22
70,Lates stappersii,80,2.6
70,Lates stappersii,71,2.02
70,Lates stappersii,62,1.34
70,Lates stappersii,50,0.71
70,Lates stappersii,65,1.67
70,Lates stappersii,70,1.88
70,Lates stappersii,55,1.05
70,Lates stappersii,56,1.06
70,Lates stappersii,63,1.43
70,Lates stappersii,54,0.92
70,Lates stappersii,65,1.51
70,Lates stappersii,54,0.89
70,Lates stappersii,57,1.06
71,Lates stappersii,80,2.59
71,Stolothrissa tanganicae,62,1.82
71,Stolothrissa tanganicae,67,1.94
71,Stolothrissa tanganicae,63,1.62
71,Stolothrissa tanganicae,57,1.38
71,Stolothrissa tanganicae,62,1.67
71,Stolothrissa tanganicae,75,2.92
71,Stolothrissa tanganicae,64,1.75
71,Stolothrissa tanganicae,60,1.44
71,Stolothrissa tanganicae,62,1.81
71,Stolothrissa tanganicae,65,1.87
71,Stolothrissa tanganicae,62,1.67
71,Stolothrissa tanganicae,65,1.97
71,Stolothrissa tanganicae,66,1.71
71,Stolothrissa tanganicae,70,2.31
71,Stolothrissa tanganicae,60,1.48
71,Stolothrissa tanganicae,58,1.45
71,Stolothrissa tanganicae,60,1.41
71,Stolothrissa tanganicae,58,1.26
71,Stolothrissa tanganicae,60,1.5
71,Stolothrissa tanganicae,60,1.55
71,Stolothrissa tanganicae,62,1.7
71,Stolothrissa tanganicae,67,2.06
71,Stolothrissa tanganicae,62,1.8
71,Stolothrissa tanganicae,60,1.58
71,Stolothrissa tanganicae,60,1.49
71,Stolothrissa tanganicae,61,1.72
71,Stolothrissa tanganicae,65,1.91
71,Stolothrissa tanganicae,65,1.81
71,Stolothrissa tanganicae,65,1.76
71,Stolothrissa tanganicae,60,1.41
71,Stolothrissa tanganicae,64,1.69
71,Stolothrissa tanganicae,57,1.27
71,Stolothrissa tanganicae,61,1.55
71,Stolothrissa tanganicae,60,1.48
71,Stolothrissa tanganicae,61,1.66
71,Stolothrissa tanganicae,61,1.5
71,Stolothrissa tanganicae,60,1.49
71,Stolothrissa tanganicae,65,1.74
71,Stolothrissa tanganicae,60,1.36
71,Stolothrissa tanganicae,65,1.85
71,Stolothrissa tanganicae,64,1.68
71,Stolothrissa tanganicae,61,1.37
71,Stolothrissa tanganicae,60,1.49
71,Stolothrissa tanganicae,67,2.04
71,Stolothrissa tanganicae,67,2.12
71,Stolothrissa tanganicae,60,1.48
71,Stolothrissa tanganicae,52,0.97
71,Stolothrissa tanganicae,62,1.63
71,Stolothrissa tanganicae,45,0.52
71,Stolothrissa tanganicae,65,1.94
72,Lates stappersii,87,4.76
72,Stolothrissa tanganicae,72,2.93
72,Stolothrissa tanganicae,64,1.69
72,Stolothrissa tanganicae,70,2.3
72,Stolothrissa tanganicae,73,2.34
72,Stolothrissa tanganicae,66,2.07
72,Stolothrissa tanganicae,56,1.18
72,Stolothrissa tanganicae,65,1.83
72,Stolothrissa tanganicae,65,1.84
72,Stolothrissa tanganicae,65,1.64
72,Stolothrissa tanganicae,56,1.15
72,Stolothrissa tanganicae,60,1.45
72,Stolothrissa tanganicae,65,1.9
72,Stolothrissa tanganicae,67,2
72,Stolothrissa tanganicae,60,1.3
72,Stolothrissa tanganicae,60,1.48
72,Stolothrissa tanganicae,70,2.36
72,Stolothrissa tanganicae,61,1.51
72,Stolothrissa tanganicae,67,1.95
72,Stolothrissa tanganicae,60,1.52
72,Stolothrissa tanganicae,62,1.53
72,Stolothrissa tanganicae,65,1.81
72,Stolothrissa tanganicae,65,1.69
72,Stolothrissa tanganicae,60,1.45
72,Stolothrissa tanganicae,61,1.49
72,Stolothrissa tanganicae,60,1.4
72,Stolothrissa tanganicae,59,1.25
72,Stolothrissa tanganicae,67,2.16
72,Stolothrissa tanganicae,60,1.34
72,Stolothrissa tanganicae,58,1.19
72,Stolothrissa tanganicae,48,0.7
72,Stolothrissa tanganicae,57,1.17
72,Stolothrissa tanganicae,62,1.53
72,Stolothrissa tanganicae,60,1.43
72,Stolothrissa tanganicae,50,0.88
72,Stolothrissa tanganicae,52,0.91
72,Stolothrissa tanganicae,55,1.05
72,Stolothrissa tanganicae,53,0.86
72,Stolothrissa tanganicae,65,1.85
72,Stolothrissa tanganicae,69,2.18
72,Stolothrissa tanganicae,65,1.86
72,Stolothrissa tanganicae,69,2.06
72,Stolothrissa tanganicae,67,1.96
72,Stolothrissa tanganicae,65,1.87
72,Stolothrissa tanganicae,62,1.45
72,Stolothrissa tanganicae,58,1.31
72,Stolothrissa tanganicae,55,1.02
72,Stolothrissa tanganicae,62,1.5
72,Stolothrissa tanganicae,51,0.8
72,Stolothrissa tanganicae,63,1.56
72,Stolothrissa tanganicae,61,1.53
73,Limnothrissa miodon,86,4.45
73,Limnothrissa miodon,105,8.34
73,Stolothrissa tanganicae,61,1.56
73,Stolothrissa tanganicae,65,1.81
73,Stolothrissa tanganicae,67,1.92
73,Stolothrissa tanganicae,59,1.22
73,Stolothrissa tanganicae,65,1.63
73,Stolothrissa tanganicae,77,2.78
73,Stolothrissa tanganicae,102,7.42
73,Stolothrissa tanganicae,85,4.12
73,Stolothrissa tanganicae,67,2.16
73,Stolothrissa tanganicae,90,4.75
73,Stolothrissa tanganicae,90,4.97
73,Stolothrissa tanganicae,91,5.13
73,Stolothrissa tanganicae,86,4.43
73,Stolothrissa tanganicae,82,3.73
73,Stolothrissa tanganicae,67,1.88
73,Stolothrissa tanganicae,78,3.4
73,Stolothrissa tanganicae,83,3.99
73,Stolothrissa tanganicae,85,4.08
73,Stolothrissa tanganicae,85,4.3
73,Stolothrissa tanganicae,85,4.08
73,Stolothrissa tanganicae,65,1.68
73,Stolothrissa tanganicae,62,1.48
73,Stolothrissa tanganicae,65,1.64
73,Stolothrissa tanganicae,90,4.96
73,Stolothrissa tanganicae,74,2.39
73,Stolothrissa tanganicae,62,1.58
73,Stolothrissa tanganicae,85,3.99
73,Stolothrissa tanganicae,65,1.85
73,Stolothrissa tanganicae,55,0.96
73,Stolothrissa tanganicae,91,5.21
73,Stolothrissa tanganicae,85,4.18
73,Stolothrissa tanganicae,66,1.82
73,Stolothrissa tanganicae,59,1.34
73,Stolothrissa tanganicae,77,3.12
73,Stolothrissa tanganicae,80,3.53
73,Stolothrissa tanganicae,64,1.65
73,Stolothrissa tanganicae,61,1.45
73,Stolothrissa tanganicae,63,1.57
73,Stolothrissa tanganicae,61,1.49
73,Stolothrissa tanganicae,86,4.37
73,Stolothrissa tanganicae,85,4.26
73,Stolothrissa tanganicae,80,3.28
73,Stolothrissa tanganicae,65,1.83
73,Stolothrissa tanganicae,81,3.61
73,Stolothrissa tanganicae,87,4.42
73,Stolothrissa tanganicae,73,2.46
73,Stolothrissa tanganicae,70,2.25
73,Stolothrissa tanganicae,80,3.32
73,Stolothrissa tanganicae,62,1.66
73,Stolothrissa tanganicae,68,2
75,Limnothrissa miodon,140,23.06
75,Limnothrissa miodon,102,8.01
75,Limnothrissa miodon,85,4.33
75,Limnothrissa miodon,94,5.76
75,Limnothrissa miodon,73,3.43
75,Kabangura,45,0.56
75,Kabangura,39,0.4
75,Kabangura,35,0.28
75,Kabangura,36,0.28
75,Kabangura,41,0.5
75,Kabangura,36,0.3
75,Kabangura,34,0.25
75,Kabangura,35,0.28
75,Stolothrissa tanganicae,77,3.07
75,Stolothrissa tanganicae,71,2.23
75,Stolothrissa tanganicae,77,2.93
75,Stolothrissa tanganicae,60,1.22
75,Stolothrissa tanganicae,56,1
75,Stolothrissa tanganicae,60,1.26
75,Stolothrissa tanganicae,50,0.71
75,Stolothrissa tanganicae,49,0.66
75,Stolothrissa tanganicae,59,1.13
75,Stolothrissa tanganicae,55,0.99
75,Stolothrissa tanganicae,50,0.7
75,Stolothrissa tanganicae,50,0.75
75,Stolothrissa tanganicae,49,0.66
75,Stolothrissa tanganicae,50,0.69
75,Stolothrissa tanganicae,50,0.76
75,Stolothrissa tanganicae,49,0.64
75,Stolothrissa tanganicae,49,0.65
75,Stolothrissa tanganicae,50,0.77
75,Stolothrissa tanganicae,41,0.54
75,Stolothrissa tanganicae,47,0.6
75,Stolothrissa tanganicae,46,0.54
75,Stolothrissa tanganicae,71,2.24
75,Stolothrissa tanganicae,50,0.68
75,Stolothrissa tanganicae,55,1.03
75,Stolothrissa tanganicae,62,1.37
75,Stolothrissa tanganicae,57,1.08
75,Stolothrissa tanganicae,50,0.76
75,Stolothrissa tanganicae,53,0.84
75,Stolothrissa tanganicae,54,0.88
75,Stolothrissa tanganicae,51,0.76
75,Stolothrissa tanganicae,50,0.72
75,Stolothrissa tanganicae,51,0.78
75,Stolothrissa tanganicae,45,0.54
75,Stolothrissa tanganicae,50,0.77
75,Stolothrissa tanganicae,49,0.67
75,Stolothrissa tanganicae,47,0.65
75,Stolothrissa tanganicae,55,0.87
75,Stolothrissa tanganicae,61,1.41
75,Stolothrissa tanganicae,52,0.88
75,Stolothrissa tanganicae,41,0.4
75,Stolothrissa tanganicae,53,0.88
75,Stolothrissa tanganicae,52,0.77
75,Stolothrissa tanganicae,50,0.72
75,Stolothrissa tanganicae,58,1.09
75,Stolothrissa tanganicae,55,0.94
75,Stolothrissa tanganicae,46,0.63
75,Stolothrissa tanganicae,49,0.64
75,Stolothrissa tanganicae,46,0.57
75,Stolothrissa tanganicae,47,0.63
75,Stolothrissa tanganicae,46,0.54
76,Cichlid,40,0.64
76,Limnothrissa miodon,127,15.71
76,Limnothrissa miodon,100,7.04
76,Limnothrissa miodon,100,6.72
76,Limnothrissa miodon,91,5.53
76,Limnothrissa miodon,104,7.91
76,Limnothrissa miodon,90,5.09
76,Limnothrissa miodon,95,6.26
76,Limnothrissa miodon,86,4.34
76,Stolothrissa tanganicae,88,3.91
76,Stolothrissa tanganicae,90,4.56
76,Stolothrissa tanganicae,67,2.01
76,Stolothrissa tanganicae,74,2.44
76,Stolothrissa tanganicae,77,2.98
76,Stolothrissa tanganicae,93,4.84
76,Stolothrissa tanganicae,81,3.68
76,Stolothrissa tanganicae,80,3.45
76,Stolothrissa tanganicae,84,3.77
76,Stolothrissa tanganicae,80,3.27
76,Stolothrissa tanganicae,92,4.73
76,Stolothrissa tanganicae,86,4.1
76,Stolothrissa tanganicae,68,1.96
76,Stolothrissa tanganicae,80,3.48
76,Stolothrissa tanganicae,80,3.23
76,Stolothrissa tanganicae,85,3.95
76,Stolothrissa tanganicae,77,3.1
76,Stolothrissa tanganicae,73,2.58
76,Stolothrissa tanganicae,77,2.94
76,Stolothrissa tanganicae,81,3.5
76,Stolothrissa tanganicae,74,2.52
76,Stolothrissa tanganicae,71,2.19
76,Stolothrissa tanganicae,75,2.47
76,Stolothrissa tanganicae,75,2.91
76,Stolothrissa tanganicae,76,2.89
76,Stolothrissa tanganicae,77,2.93
77,Stolothrissa tanganicae,69,2.05
77,Stolothrissa tanganicae,77,3
77,Stolothrissa tanganicae,69,2.03
77,Stolothrissa tanganicae,67,1.9
77,Stolothrissa tanganicae,77,2.63
77,Stolothrissa tanganicae,65,1.59
77,Stolothrissa tanganicae,59,1.12
77,Stolothrissa tanganicae,61,1.35
77,Stolothrissa tanganicae,70,2.16
77,Stolothrissa tanganicae,66,1.87
77,Stolothrissa tanganicae,67,1.84
77,Stolothrissa tanganicae,56,1.18
77,Stolothrissa tanganicae,67,1.9
77,Stolothrissa tanganicae,60,1.38
77,Stolothrissa tanganicae,60,1.26
77,Stolothrissa tanganicae,62,1.57
77,Stolothrissa tanganicae,60,1.4
77,Stolothrissa tanganicae,65,1.64
77,Stolothrissa tanganicae,65,1.87
77,Stolothrissa tanganicae,62,1.56
77,Stolothrissa tanganicae,65,1.64
77,Stolothrissa tanganicae,66,1.77
77,Stolothrissa tanganicae,60,1.36
77,Stolothrissa tanganicae,79,3.01
77,Stolothrissa tanganicae,69,1.84
77,Stolothrissa tanganicae,55,1
77,Stolothrissa tanganicae,65,1.58
77,Stolothrissa tanganicae,65,1.59
77,Stolothrissa tanganicae,63,1.44
77,Stolothrissa tanganicae,63,1.88
77,Stolothrissa tanganicae,65,1.62
77,Stolothrissa tanganicae,67,1.83
77,Stolothrissa tanganicae,65,1.87
77,Stolothrissa tanganicae,63,1.51
77,Stolothrissa tanganicae,60,1.27
77,Stolothrissa tanganicae,65,1.71
77,Stolothrissa tanganicae,65,1.62
77,Stolothrissa tanganicae,67,2.01
77,Stolothrissa tanganicae,62,1.52
77,Stolothrissa tanganicae,69,2.07
77,Stolothrissa tanganicae,67,1.86
77,Stolothrissa tanganicae,70,2.13
77,Stolothrissa tanganicae,81,3.58
77,Stolothrissa tanganicae,63,1.75
77,Stolothrissa tanganicae,65,1.64
77,Stolothrissa tanganicae,71,2.54
77,Stolothrissa tanganicae,70,1.99
77,Stolothrissa tanganicae,60,1.3
77,Stolothrissa tanganicae,65,1.67
77,Stolothrissa tanganicae,59,1.27
78,Limnothrissa miodon,109,9.39
78,Lates stappersii,310,237.66
78,Lates stappersii,283,161.42
78,Lates stappersii,205,62.6
78,Lates stappersii,122,10.89
78,Lates stappersii,89,3.84
78,Lates stappersii,85,2.97
78,Lates stappersii,80,3.01
78,Lates stappersii,80,3.06
78,Lates stappersii,90,4.09
78,Lates stappersii,90,4.01
78,Lates stappersii,85,3.35
78,Lates stappersii,83,3.25
78,Lates stappersii,87,3.85
78,Lates stappersii,85,3.73
78,Lates stappersii,80,2.8
78,Lates stappersii,79,2.91
78,Lates stappersii,85,3.41
78,Lates stappersii,86,3.67
78,Lates stappersii,80,3.25
78,Lates stappersii,85,2.88
78,Lates stappersii,83,3.18
78,Lates stappersii,82,3.21
78,Lates stappersii,84,3.2
78,Lates stappersii,89,4.02
78,Lates stappersii,81,3.26
78,Lates stappersii,85,3.21
78,Lates stappersii,79,2.81
78,Lates stappersii,80,3.01
78,Lates stappersii,83,3.17
78,Lates stappersii,81,3.17
78,Lates stappersii,77,2.93
78,Lates stappersii,85,3.61
78,Lates stappersii,74,2.45
78,Lates stappersii,75,2.6
79,Stolothrissa tanganicae,69,2.3
79,Stolothrissa tanganicae,65,1.63
79,Stolothrissa tanganicae,63,1.6
79,Lates stappersii,73,2.3
79,Lates stappersii,66,1.88
79,Lates stappersii,75,2.54
79,Lates stappersii,60,1.31
79,Lates stappersii,60,1.27
79,Lates stappersii,75,2.38
79,Lates stappersii,55,1.03
79,Lates stappersii,69,1.85
79,Lates stappersii,52,0.85
79,Lates stappersii,71,2.36
79,Lates stappersii,67,1.81
79,Lates stappersii,66,1.63
79,Lates stappersii,67,1.82
79,Lates stappersii,55,1
79,Lates stappersii,64,1.51
79,Lates stappersii,55,1.52
79,Lates stappersii,67,1.6
79,Lates stappersii,70,2.01
79,Lates stappersii,62,1.54
79,Lates stappersii,61,1.43
79,Lates stappersii,56,1.15
79,Lates stappersii,60,1.56
79,Lates stappersii,51,0.82
79,Lates stappersii,55,1.05
79,Lates stappersii,57,1.15
79,Lates stappersii,66,1.73
79,Lates stappersii,77,2.57
79,Lates stappersii,65,1.71
79,Lates stappersii,62,1.38
79,Lates stappersii,60,1.24
79,Lates stappersii,59,1.32
79,Lates stappersii,61,1.21
79,Lates stappersii,59,1.32
79,Lates stappersii,57,1.11
79,Lates stappersii,57,1.05
79,Lates stappersii,66,1.74
79,Lates stappersii,59,1.31
79,Lates stappersii,61,1.32
79,Lates stappersii,55,1.03
79,Lates stappersii,50,0.78
79,Lates stappersii,72,2.16
79,Lates stappersii,65,1.55
79,Lates stappersii,79,2.92
79,Lates stappersii,75,3.39
79,Lates stappersii,60,1.35
